com.samsung.shealth.activity.day_summary,6305105,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,62701610,0,0,477,200,317091,90,0,62701610,2024-08-25 20:34:34.942,10,2024-08-24 21:50:18.276,0.0,30,30,-1,35351,5,8,0,8,317.16,0,10.239999,1e3edbfa-20ca-424d-84c1-db2d212d5f40.extra_data.json,8pzzg0NREq,1600,com.sec.android.app.shealth,315491,26280000,1e3edbfa-20ca-424d-84c1-db2d212d5f40,2024-08-25 00:00:00.000,
0,62701610,0,0,1689,200,926133,90,0,62701610,2024-08-26 20:55:29.976,10,2024-08-25 21:00:01.339,0.0,30,30,-1,360000,16,4,0,8,1145.5502,0,34.14,b13cab17-2b5a-4e94-9c1a-d92d7c488a3e.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,926133,68220000,b13cab17-2b5a-4e94-9c1a-d92d7c488a3e,2024-08-26 00:00:00.000,
0,62701610,0,4343490,11624,200,6285969,90,0,62701610,2024-08-27 19:12:59.817,10,2024-08-26 21:00:00.883,0.0,30,30,-1,1651000,115,7,0,8,8182.1836,0,240.72392,e6e61a1e-c829-43d4-94a9-526de20a0ba2.extra_data.json,8pzzg0NREq,400,com.sec.android.app.shealth,6285569,36600000,e6e61a1e-c829-43d4-94a9-526de20a0ba2,2024-08-27 00:00:00.000,
0,62701610,0,0,497,200,331499,90,0,62701610,2024-08-28 18:39:07.174,10,2024-08-27 21:00:01.594,0.0,30,30,-1,31349,5,5,0,8,326.71005,0,10.1900015,85ac0a93-7620-4b09-b14b-a02d0a6a0e7f.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,331499,36720000,85ac0a93-7620-4b09-b14b-a02d0a6a0e7f,2024-08-28 00:00:00.000,
0,62701610,0,0,1769,200,1035580,90,0,62701610,2024-08-29 18:44:54.470,10,2024-08-28 21:00:16.818,0.0,30,30,-1,240000,18,6,0,8,1199.0599,0,35.68,5231394a-0160-4c16-ae9d-1a47f23501a2.extra_data.json,8pzzg0NREq,2000,com.sec.android.app.shealth,1033580,49260000,5231394a-0160-4c16-ae9d-1a47f23501a2,2024-08-29 00:00:00.000,
0,62701610,0,0,2013,200,1068114,90,0,62701610,2024-08-30 15:32:12.162,10,2024-08-29 21:27:49.016,0.0,30,30,-1,420000,18,3,0,8,1369.2399,0,40.379993,849f5f0e-1b97-452a-9981-d875f3d584eb.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1068114,39600000,849f5f0e-1b97-452a-9981-d875f3d584eb,2024-08-30 00:00:00.000,
0,62701610,0,1733000,3450,200,2009067,90,0,62701610,2024-08-31 20:15:03.663,10,2024-08-30 21:00:01.877,0.0,30,30,-1,900000,36,5,0,8,2355.594,0,70.251335,058a3f9d-dd0b-4dc8-85f7-d5f93e50b12c.extra_data.json,8pzzg0NREq,1600,com.sec.android.app.shealth,2007467,27660000,058a3f9d-dd0b-4dc8-85f7-d5f93e50b12c,2024-08-31 00:00:00.000,
0,62701610,0,633091,4404,200,2455239,90,0,62701610,2024-09-01 20:45:29.565,10,2024-08-31 21:00:01.279,0.0,30,30,-1,633091,44,7,0,8,3015.7356,0,89.289,a6a7043e-9f6f-44e3-8a48-594ec8e6e3f2.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2455239,31260000,a6a7043e-9f6f-44e3-8a48-594ec8e6e3f2,2024-09-01 00:00:00.000,
0,62701610,0,1305422,4752,200,2614013,90,0,62701610,2024-09-03 05:01:09.763,10,2024-09-01 21:00:02.266,0.0,30,30,-1,659292,47,10,0,8,3281.743,0,96.317505,9672478b-7036-4f29-bcd2-e168bb1d21bc.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2614013,27300000,9672478b-7036-4f29-bcd2-e168bb1d21bc,2024-09-02 00:00:00.000,
0,62701610,0,3648000,19449,200,10313807,90,0,62701610,2024-09-03 16:48:08.778,10,2024-09-02 21:00:00.832,0.0,30,30,-1,1137000,190,9,0,8,13595.591,0,397.45053,1730ce1f-c740-42da-8a5e-09348b250087.extra_data.json,8pzzg0NREq,2000,com.sec.android.app.shealth,10311807,28860000,1730ce1f-c740-42da-8a5e-09348b250087,2024-09-03 00:00:00.000,
0,62701610,0,4121034,11727,200,6168627,90,0,62701610,2024-09-04 15:44:28.849,10,2024-09-03 21:00:02.343,0.0,30,30,-1,1139737,113,6,0,8,8189.8193,0,239.274,d4475b3b-6ab1-4858-bbc6-18ae56fa352e.extra_data.json,8pzzg0NREq,1565,com.sec.android.app.shealth,6167062,30240000,d4475b3b-6ab1-4858-bbc6-18ae56fa352e,2024-09-04 00:00:00.000,
0,62701610,0,4860000,14654,200,7743401,90,0,62701610,2024-09-05 19:16:14.058,10,2024-09-04 21:00:03.870,0.0,30,30,-1,2100000,142,13,0,8,10315.469,0,299.35992,d7741f5d-4b5e-4018-9b64-1adca74a1465.extra_data.json,8pzzg0NREq,6692,com.sec.android.app.shealth,7736709,32220000,d7741f5d-4b5e-4018-9b64-1adca74a1465,2024-09-05 00:00:00.000,
0,62701610,0,3453782,11114,200,6069645,90,0,62701610,2024-09-06 20:14:01.963,10,2024-09-05 21:00:01.899,0.0,30,30,-1,1800000,112,11,0,8,7690.1763,0,225.11363,969ebcf5-fae6-434b-8098-3315d468dd70.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6069645,24180000,969ebcf5-fae6-434b-8098-3315d468dd70,2024-09-06 00:00:00.000,
0,62701610,0,1499000,5485,200,2866080,90,0,62701610,2024-09-07 19:40:27.751,10,2024-09-06 21:00:03.176,0.0,30,30,-1,1225000,52,7,0,8,3855.5242,0,112.01215,33e13305-60a9-4471-b638-be084e835e7e.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2866080,27660000,33e13305-60a9-4471-b638-be084e835e7e,2024-09-07 00:00:00.000,
0,62701610,0,8081000,22771,200,13213929,90,0,62701610,2024-09-08 20:59:55.426,10,2024-09-07 21:00:02.890,0.0,30,30,-1,4560000,244,14,0,8,15410.278,0,459.129,1353184e-9d85-412d-bf5a-ab915db24c08.extra_data.json,8pzzg0NREq,1600,com.sec.android.app.shealth,13212329,26760000,1353184e-9d85-412d-bf5a-ab915db24c08,2024-09-08 00:00:00.000,
0,62701610,0,4465640,10920,200,5880078,60,0,62701610,2024-09-09 18:31:21.460,10,2024-09-08 21:00:01.813,0.0,30,30,-1,1466000,163,10,0,8,7644.9814,0,222.94733,4973d525-18ac-4774-b578-37dcc1f461b0.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5880078,25380000,4973d525-18ac-4774-b578-37dcc1f461b0,2024-09-09 00:00:00.000,
0,62701610,0,4131008,13383,200,7493306,60,0,62701610,2024-09-10 18:49:08.630,10,2024-09-09 21:00:02.034,0.0,30,30,-1,1320000,206,11,0,8,9331.049,0,275.49966,0a8e8d99-bf82-42ad-acf5-4fd1bc28e8ef.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,7493306,25920000,0a8e8d99-bf82-42ad-acf5-4fd1bc28e8ef,2024-09-10 00:00:00.000,
0,62701610,0,3210000,12439,200,6604318,60,0,62701610,2024-09-11 17:50:42.375,10,2024-09-10 21:00:02.658,0.0,30,30,-1,1320000,183,10,0,8,8628.92,0,252.38245,a0af2457-8bfa-41b0-a1bf-07f8e2d178b2.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6604318,28620000,a0af2457-8bfa-41b0-a1bf-07f8e2d178b2,2024-09-11 00:00:00.000,
0,62701610,0,4884000,11596,200,6510572,60,0,62701610,2024-09-12 20:35:17.487,10,2024-09-11 21:00:03.520,0.0,30,30,-1,1680000,180,12,0,8,8098.2573,0,234.52736,d2c076a4-fde2-4263-b9e3-3ecef1ebe6ac.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6510572,21900000,d2c076a4-fde2-4263-b9e3-3ecef1ebe6ac,2024-09-12 00:00:00.000,
0,62701610,0,3036000,10645,200,5854677,60,0,62701610,2024-09-13 20:46:23.808,10,2024-09-12 21:00:01.849,0.0,30,30,-1,1500000,161,12,0,8,7508.1216,0,219.66563,e652eb8f-6eb4-42d6-9b61-02e566e9d469.extra_data.json,8pzzg0NREq,5989,com.sec.android.app.shealth,5848688,26160000,e652eb8f-6eb4-42d6-9b61-02e566e9d469,2024-09-13 00:00:00.000,
0,62701610,0,2964000,10368,200,5607636,60,0,62701610,2024-09-14 19:24:49.563,10,2024-09-13 21:00:01.396,0.0,30,30,-1,1320000,155,10,0,8,7205.242,0,209.49393,5671eaae-f502-4486-8116-21782f84cdb9.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5607636,40320000,5671eaae-f502-4486-8116-21782f84cdb9,2024-09-14 00:00:00.000,
0,62701610,0,0,3038,200,1648284,60,0,62701610,2024-09-15 19:22:45.993,10,2024-09-14 21:00:01.771,0.0,30,30,-1,360000,45,4,0,8,2077.24,0,60.739998,52706d8b-2177-4c18-aad4-2b46542b6881.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1648284,45960000,52706d8b-2177-4c18-aad4-2b46542b6881,2024-09-15 00:00:00.000,
0,62701610,0,3052000,11185,200,5882427,60,0,62701610,2024-09-16 17:43:42.019,10,2024-09-15 21:00:03.460,0.0,30,30,-1,1260000,163,10,0,8,7836.1523,0,227.58871,9e37035a-79b4-4a2e-854a-0d2f0aaf759b.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5882427,26640000,9e37035a-79b4-4a2e-854a-0d2f0aaf759b,2024-09-16 00:00:00.000,
0,62701610,0,3800000,13694,200,7402507,60,0,62701610,2024-09-17 18:28:45.680,10,2024-09-16 21:00:03.441,0.0,30,30,-1,1740000,205,11,0,8,9525.73,0,279.48453,499ef8ad-a296-4266-bce7-d9dfc7671c41.extra_data.json,8pzzg0NREq,5600,com.sec.android.app.shealth,7396907,27060000,499ef8ad-a296-4266-bce7-d9dfc7671c41,2024-09-17 00:00:00.000,
0,62701610,0,1439622,10074,200,5498511,60,0,62701610,2024-09-18 20:34:07.161,10,2024-09-17 21:00:01.346,0.0,30,30,-1,720000,151,12,0,8,6937.4,0,202.36002,2995db6f-edfb-42c3-b666-c8bd8950441d.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5498511,24120000,2995db6f-edfb-42c3-b666-c8bd8950441d,2024-09-18 00:00:00.000,
0,62701610,0,3444000,11725,200,6069961,60,0,62701610,2024-09-19 21:00:00.681,10,2024-09-18 21:00:02.370,0.0,30,30,-1,1500000,168,11,0,8,8209.661,0,238.74203,ccb67821-fbb9-4208-81a6-708541c3e965.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6069961,31860000,ccb67821-fbb9-4208-81a6-708541c3e965,2024-09-19 00:00:00.000,
0,62701610,0,4750815,17177,200,9337118,60,0,62701610,2024-09-20 20:55:39.354,10,2024-09-19 21:00:01.234,0.0,30,30,-1,1468822,258,14,0,8,11941.952,0,349.71664,2f0bcc89-8abf-46ea-8d29-f1e71f409782.extra_data.json,8pzzg0NREq,34457,com.sec.android.app.shealth,9302661,27120000,2f0bcc89-8abf-46ea-8d29-f1e71f409782,2024-09-20 00:00:00.000,
0,62701610,0,0,258,200,172086,60,0,62701610,2024-09-21 16:17:42.513,10,2024-09-20 21:00:01.843,0.0,30,30,-1,34017,3,3,0,8,170.56001,0,5.1900005,dae5d0f8-2fcc-469e-bbb3-0305f1301ffa.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,172086,42000000,dae5d0f8-2fcc-469e-bbb3-0305f1301ffa,2024-09-21 00:00:00.000,
0,62701610,0,2804000,6498,200,3276198,60,0,62720090,2024-09-23 04:55:02.111,10,2024-09-21 21:00:00.845,0.0,30,30,-1,1500000,90,8,0,8,4690.5117,0,134.54651,9c9598c5-1572-47d3-b2f5-1fc37dcb2923.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3276198,41520000,9c9598c5-1572-47d3-b2f5-1fc37dcb2923,2024-09-22 00:00:00.000,
0,62701610,0,3179803,9307,200,4912840,60,0,62720090,2024-09-23 20:26:36.739,10,2024-09-22 21:00:00.876,0.0,30,30,-1,1140000,135,9,0,8,6477.078,0,187.92,2bea9fcc-d223-4d25-82e4-801094b27ecd.extra_data.json,8pzzg0NREq,5200,com.sec.android.app.shealth,4907640,28260000,2bea9fcc-d223-4d25-82e4-801094b27ecd,2024-09-23 00:00:00.000,
0,62720090,0,4294276,15513,200,8026281,60,0,62720090,2024-09-25 04:25:03.143,10,2024-09-23 21:00:02.443,0.0,30,30,-1,1980000,221,10,0,8,10902.097,0,318.4347,0c8b6e3c-da23-4a3d-b134-d43e84532568.extra_data.json,8pzzg0NREq,42841,com.sec.android.app.shealth,7983440,30660000,0c8b6e3c-da23-4a3d-b134-d43e84532568,2024-09-24 00:00:00.000,
0,62720090,0,1645910,9374,200,5027717,60,0,62720090,2024-09-25 19:47:16.281,10,2024-09-24 21:00:00.825,0.0,30,30,-1,1020000,138,11,0,8,6555.4297,0,188.88998,91686f3d-dc20-49af-992b-7d047f11027f.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5027717,26520000,91686f3d-dc20-49af-992b-7d047f11027f,2024-09-25 00:00:00.000,
0,62720090,0,3238000,9602,200,4993123,60,0,62720090,2024-09-26 17:24:26.475,10,2024-09-25 21:00:02.875,0.0,30,30,-1,1740000,138,9,0,8,6752.3574,0,194.397,049e4706-ece3-4042-8a2c-64db54b1ccb5.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4993123,34320000,049e4706-ece3-4042-8a2c-64db54b1ccb5,2024-09-26 00:00:00.000,
0,62720090,0,1620000,9649,200,5156005,60,0,62720090,2024-09-28 00:03:16.575,10,2024-09-26 21:00:02.766,0.0,30,30,-1,960000,141,10,0,8,6743.772,0,195.43001,a25d3d87-7073-4ef9-9de9-7c6885065728.extra_data.json,8pzzg0NREq,12878,com.sec.android.app.shealth,5143127,27840000,a25d3d87-7073-4ef9-9de9-7c6885065728,2024-09-27 00:00:00.000,
0,62720090,0,645000,3053,200,1616852,60,0,62720090,2024-09-28 16:26:51.531,10,2024-09-27 21:00:00.807,0.0,30,30,-1,645000,43,6,0,8,2133.1997,0,61.25999,fdfb9dc4-482e-4bf2-9eaf-26bde8e7dfc9.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1616852,35160000,fdfb9dc4-482e-4bf2-9eaf-26bde8e7dfc9,2024-09-28 00:00:00.000,
0,62720090,0,0,1997,200,1011449,60,0,62720090,2024-09-29 20:44:24.391,10,2024-09-28 21:28:53.060,0.0,30,30,-1,420000,26,5,0,8,1388.1196,0,39.979996,5b2f311f-f0b2-4a49-b371-7b1d658ff6d3.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1011449,48600000,5b2f311f-f0b2-4a49-b371-7b1d658ff6d3,2024-09-29 00:00:00.000,
0,62720090,0,4743749,13040,200,7139677,60,0,62720090,2024-09-30 19:39:00.661,10,2024-09-29 21:00:02.406,0.0,30,30,-1,1560000,196,13,0,8,9126.358,0,265.6146,29656d49-776d-4a5b-a31c-a1a45d6b47b8.extra_data.json,8pzzg0NREq,8117,com.sec.android.app.shealth,7131560,27060000,29656d49-776d-4a5b-a31c-a1a45d6b47b8,2024-09-30 00:00:00.000,
0,62720090,0,1969000,10054,200,5030583,60,0,62720090,2024-10-01 19:32:26.829,10,2024-09-30 21:31:53.660,0.0,30,30,-1,1080000,138,7,0,8,7151.1646,0,205.33394,1ec99198-59d2-4045-8d04-7bc95b330a9c.extra_data.json,8pzzg0NREq,9726,com.sec.android.app.shealth,5020857,20580000,1ec99198-59d2-4045-8d04-7bc95b330a9c,2024-10-01 00:00:00.000,
0,62720090,0,3225000,10086,200,5398755,60,0,62720090,2024-10-02 15:53:26.257,10,2024-10-01 21:02:35.919,0.0,30,30,-1,1131000,148,7,0,8,7101.4717,0,205.30202,a42851c0-487a-4fc2-ae66-7ac5f3064918.extra_data.json,8pzzg0NREq,19941,com.sec.android.app.shealth,5378814,46560000,a42851c0-487a-4fc2-ae66-7ac5f3064918,2024-10-02 00:00:00.000,
0,62720090,0,2636603,9700,200,5206687,60,0,62720090,2024-10-03 20:15:23.281,10,2024-10-02 21:00:02.131,0.0,30,30,-1,1079603,143,11,0,8,6812.002,0,197.3573,64fb0654-7589-479b-9e96-78f1bd562712.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5206687,14520000,64fb0654-7589-479b-9e96-78f1bd562712,2024-10-03 00:00:00.000,
0,62720090,0,3501503,14327,200,7551683,60,0,62720090,2024-10-04 16:55:03.499,10,2024-10-03 21:00:09.580,0.0,30,30,-1,1199503,208,11,0,8,10020.954,0,290.73355,836ad26a-b518-4154-814e-bffa06ceef6f.extra_data.json,8pzzg0NREq,4800,com.sec.android.app.shealth,7546883,27720000,836ad26a-b518-4154-814e-bffa06ceef6f,2024-10-04 00:00:00.000,
0,62720090,0,3507587,8723,200,4325710,60,0,62720090,2024-10-05 20:56:41.736,10,2024-10-04 21:00:02.427,0.0,30,30,-1,1680000,120,6,0,8,6158.011,0,177.80467,16ae5512-e14d-4602-be4f-a68a612be618.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4325710,47580000,16ae5512-e14d-4602-be4f-a68a612be618,2024-10-05 00:00:00.000,
0,62720090,0,0,207,200,138069,60,0,62720090,2024-10-06 11:38:31.870,10,2024-10-05 21:00:01.612,0.0,30,30,-1,27347,3,2,0,8,137.94002,0,4.16,5dac50d2-948e-48ac-bea7-a463d91e60cc.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,138069,44460000,5dac50d2-948e-48ac-bea7-a463d91e60cc,2024-10-06 00:00:00.000,
0,62720090,0,4253974,11759,200,6378220,60,0,62720090,2024-10-07 17:04:15.956,10,2024-10-06 21:00:01.585,0.0,30,30,-1,1499428,176,8,0,8,8229.181,0,239.5733,bbd40edf-422c-415c-a0c5-2f319e4ba85a.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6378220,27660000,bbd40edf-422c-415c-a0c5-2f319e4ba85a,2024-10-07 00:00:00.000,
0,62720090,0,5003447,13978,200,7689683,60,0,62720090,2024-10-08 20:03:08.692,10,2024-10-07 21:00:02.714,0.0,30,30,-1,1799991,211,13,0,8,9697.576,0,285.06012,e81110a5-bde3-4721-aaf8-137df95e38d2.extra_data.json,8pzzg0NREq,17593,com.sec.android.app.shealth,7672090,25020000,e81110a5-bde3-4721-aaf8-137df95e38d2,2024-10-08 00:00:00.000,
0,62720090,0,720000,5083,200,2618926,60,0,62720090,2024-10-09 15:57:31.074,10,2024-10-08 21:00:04.133,0.0,30,30,-1,720000,71,6,0,8,3544.6396,0,102.58998,3c9b4e19-8faa-4aad-87df-09fc0ea06874.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2618926,34020000,3c9b4e19-8faa-4aad-87df-09fc0ea06874,2024-10-09 00:00:00.000,
0,62720090,0,3350000,11903,200,6275766,60,0,62720090,2024-10-10 20:07:31.477,10,2024-10-09 21:00:01.919,0.0,30,30,-1,1440000,171,11,0,8,8406.708,0,243.72163,e7f66b56-33a5-4e4a-84f4-5550451b4c34.extra_data.json,8pzzg0NREq,36313,com.sec.android.app.shealth,6239453,32400000,e7f66b56-33a5-4e4a-84f4-5550451b4c34,2024-10-10 00:00:00.000,
0,62720090,0,3061907,10021,200,5316140,60,0,62720090,2024-10-11 19:11:18.488,10,2024-10-10 21:00:01.511,0.0,30,30,-1,1585907,146,11,0,8,6944.393,0,203.3593,a45f4d1f-beed-4fb0-b8c7-2c2161b91dba.extra_data.json,8pzzg0NREq,7200,com.sec.android.app.shealth,5308940,33840000,a45f4d1f-beed-4fb0-b8c7-2c2161b91dba,2024-10-11 00:00:00.000,
0,62720090,0,2295000,5862,200,3074161,60,0,62720090,2024-10-12 14:44:00.158,10,2024-10-11 21:00:02.853,0.0,30,30,-1,1163000,85,8,0,8,4139.017,0,119.54766,f86fb87a-2a87-4618-841a-e8230d209550.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3074161,26460000,f86fb87a-2a87-4618-841a-e8230d209550,2024-10-12 00:00:00.000,
0,62720090,0,1140000,3893,200,1893500,60,0,62720090,2024-10-13 18:24:58.563,10,2024-10-12 21:42:10.368,0.0,30,30,-1,1140000,51,4,0,8,2741.4102,0,77.92999,f4ba3d57-ec0d-4fbd-aae5-6a06ce1e847e.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1893500,62940000,f4ba3d57-ec0d-4fbd-aae5-6a06ce1e847e,2024-10-13 00:00:00.000,
0,62720090,0,2234439,10818,200,5941209,60,0,62720090,2024-10-14 20:28:08.455,10,2024-10-13 21:00:00.942,0.0,30,30,-1,1380000,163,11,0,8,7495.007,0,217.87798,4cca5a54-5dff-4f60-854f-96e0183ca85d.extra_data.json,8pzzg0NREq,2812,com.sec.android.app.shealth,5938397,15900000,4cca5a54-5dff-4f60-854f-96e0183ca85d,2024-10-14 00:00:00.000,
0,62720090,0,1693143,11953,200,6190051,60,0,62720090,2024-10-15 20:34:30.489,10,2024-10-14 21:00:03.440,0.0,30,30,-1,899143,171,9,0,8,8393.182,0,242.25627,f683fb08-5fd1-4c78-bc47-f04ec7fd938b.extra_data.json,8pzzg0NREq,9742,com.sec.android.app.shealth,6180309,27420000,f683fb08-5fd1-4c78-bc47-f04ec7fd938b,2024-10-15 00:00:00.000,
0,62720090,0,1791880,7889,200,4404462,60,0,62720090,2024-10-16 20:15:02.231,10,2024-10-15 21:00:02.389,0.0,30,30,-1,1080000,121,10,0,8,5460.408,0,159.90994,1947c447-1e8b-4cec-a462-0d93ff43f380.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4404462,22440000,1947c447-1e8b-4cec-a462-0d93ff43f380,2024-10-16 00:00:00.000,
0,62720090,0,1953631,8356,200,4471580,60,0,62720090,2024-10-17 18:47:00.512,10,2024-10-16 21:00:03.041,0.0,30,30,-1,1174087,121,10,0,8,5939.3906,0,173.01834,ff65f273-e008-44ef-aa40-10db7777a88a.extra_data.json,8pzzg0NREq,50127,com.sec.android.app.shealth,4421453,38580000,ff65f273-e008-44ef-aa40-10db7777a88a,2024-10-17 00:00:00.000,
0,62720090,0,2875356,10558,200,6113245,60,0,62720090,2024-10-18 19:59:40.013,10,2024-10-17 21:04:05.305,0.0,30,30,-1,1110058,168,13,0,8,7241.8516,0,214.60092,a40322fd-6e86-4c1b-8dfe-a88011d2dfad.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6113245,16800000,a40322fd-6e86-4c1b-8dfe-a88011d2dfad,2024-10-18 00:00:00.000,
0,62720090,0,2319000,6454,200,3490435,60,0,62720090,2024-10-19 17:19:31.873,10,2024-10-18 21:00:01.583,0.0,30,30,-1,2319000,96,5,0,8,4467.7407,0,129.43248,c62cd973-87c8-4a6d-9092-885c7d87aa1d.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3490435,48600000,c62cd973-87c8-4a6d-9092-885c7d87aa1d,2024-10-19 00:00:00.000,
0,62720090,0,0,233,200,155411,60,0,62720090,2024-10-20 16:25:54.260,10,2024-10-19 21:00:01.166,0.0,30,30,-1,26013,3,3,0,8,155.17,0,4.6400003,05f6e0ec-7700-48c0-8a86-1822368430a4.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,155411,47580000,05f6e0ec-7700-48c0-8a86-1822368430a4,2024-10-20 00:00:00.000,
0,62720090,0,3760925,10211,200,5474195,60,0,62720090,2024-10-21 21:00:02.483,10,2024-10-20 21:00:02.583,0.0,30,30,-1,1170925,151,11,0,8,7166.3384,0,208.78545,5f6e72ed-fa12-4bee-be7d-479c4dc22d3c.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5474195,27240000,5f6e72ed-fa12-4bee-be7d-479c4dc22d3c,2024-10-21 00:00:00.000,
0,62720090,0,4049208,12693,200,7067916,60,0,62720090,2024-10-22 18:33:50.330,10,2024-10-21 21:00:01.585,0.0,30,30,-1,960000,195,10,0,8,8853.141,0,259.159,263a14ac-697f-4d9c-a991-056ba19911bd.extra_data.json,8pzzg0NREq,12400,com.sec.android.app.shealth,7055516,26220000,263a14ac-697f-4d9c-a991-056ba19911bd,2024-10-22 00:00:00.000,
0,62720090,0,2438000,9386,200,4935944,60,0,62720090,2024-10-23 17:13:12.771,10,2024-10-22 21:00:01.162,0.0,30,30,-1,1080000,136,7,0,8,6701.7896,0,193.46463,64a418b6-844d-4b21-bcde-482a83b0f4d6.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4935944,41580000,64a418b6-844d-4b21-bcde-482a83b0f4d6,2024-10-23 00:00:00.000,
0,62720090,0,1752000,8207,200,4435626,60,0,62720090,2024-10-24 17:43:34.345,10,2024-10-23 21:00:02.268,0.0,30,30,-1,960000,121,8,0,8,5810.967,0,169.00728,aec49aa5-146e-412e-93d7-20f0d5b32945.extra_data.json,8pzzg0NREq,8800,com.sec.android.app.shealth,4426826,42060000,aec49aa5-146e-412e-93d7-20f0d5b32945,2024-10-24 00:00:00.000,
0,62720090,0,1761363,10403,200,5772605,60,0,62720090,2024-10-26 09:08:05.179,10,2024-10-24 21:00:01.599,0.0,30,30,-1,959513,160,9,0,8,7159.0225,0,208.9413,480821d2-60a7-4dd1-a6d6-40014a58f871.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5772605,19620000,480821d2-60a7-4dd1-a6d6-40014a58f871,2024-10-25 00:00:00.000,
0,62720090,0,2303579,6792,200,3566873,60,0,62720090,2024-10-26 18:16:35.217,10,2024-10-25 21:00:00.767,0.0,30,30,-1,1200000,98,7,0,8,4817.496,0,138.54398,dee19983-f4e7-4b25-9b0d-2b7770db668a.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3566873,43620000,dee19983-f4e7-4b25-9b0d-2b7770db668a,2024-10-26 00:00:00.000,
0,62720090,0,780000,5054,200,2635084,60,0,62720090,2024-10-27 17:43:38.132,10,2024-10-26 21:00:01.821,0.0,30,30,-1,780000,71,4,0,8,3510.1199,0,101.249985,8a1463b8-dbe0-4636-be85-e5dde80cb262.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2635084,54600000,8a1463b8-dbe0-4636-be85-e5dde80cb262,2024-10-27 00:00:00.000,
0,62720090,0,1855000,7581,200,3937366,60,0,62720090,2024-10-28 20:57:13.978,10,2024-10-27 21:00:01.085,0.0,30,30,-1,1020000,108,9,0,8,5349.191,0,155.54996,d95d464f-73f8-4264-b16f-f56803a997e1.extra_data.json,8pzzg0NREq,30783,com.sec.android.app.shealth,3906583,34200000,d95d464f-73f8-4264-b16f-f56803a997e1,2024-10-28 00:00:00.000,
0,62720090,0,625000,9805,200,5220352,60,0,62720090,2024-10-30 06:49:01.736,10,2024-10-28 21:00:01.076,0.0,30,30,-1,625000,143,10,0,8,6838.315,0,197.6867,4c0cc684-3925-4b1d-bf54-688214bc6eec.extra_data.json,8pzzg0NREq,3785,com.sec.android.app.shealth,5216567,35460000,4c0cc684-3925-4b1d-bf54-688214bc6eec,2024-10-29 00:00:00.000,
