com.samsung.shealth.calories_burned.details,6305105,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,5872cc9b-b09d-4f63-9bf2-695b307c08fd.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62701610,2024-07-29 23:51:46.427,2024-07-18 21:06:05.255,0.0,8pzzg0NREq,com.sec.android.app.shealth,5872cc9b-b09d-4f63-9bf2-695b307c08fd,1719964800000,
,,811b6468-3246-4331-9ba6-0c6161ab8679.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:03.226,2024-07-18 21:06:05.576,0.0,8pzzg0NREq,com.sec.android.app.shealth,811b6468-3246-4331-9ba6-0c6161ab8679,1719878400000,
,,b76a23c5-d07b-406f-8a9c-dac789f5bef4.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:03.192,2024-07-18 21:06:05.776,0.0,8pzzg0NREq,com.sec.android.app.shealth,b76a23c5-d07b-406f-8a9c-dac789f5bef4,1719792000000,
,,00e7fdcb-5937-4bb2-8f7e-f95c36f73593.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:03.117,2024-07-18 21:06:05.903,0.0,8pzzg0NREq,com.sec.android.app.shealth,00e7fdcb-5937-4bb2-8f7e-f95c36f73593,1719705600000,
,,1f88b628-35e1-4ec9-932b-3abf272d15a4.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:03.048,2024-07-18 21:06:06.048,0.0,8pzzg0NREq,com.sec.android.app.shealth,1f88b628-35e1-4ec9-932b-3abf272d15a4,1719619200000,
,,fac668b1-e119-4b57-88e4-00c763a8addc.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:02.982,2024-07-18 21:06:06.199,0.0,8pzzg0NREq,com.sec.android.app.shealth,fac668b1-e119-4b57-88e4-00c763a8addc,1719532800000,
,,5b40bc64-9206-401b-bb72-ad94d81cbf39.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:02.942,2024-07-18 21:06:06.362,0.0,8pzzg0NREq,com.sec.android.app.shealth,5b40bc64-9206-401b-bb72-ad94d81cbf39,1719446400000,
,,bb16bec1-3a12-4c35-a758-ce219df4d9f0.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:02.875,2024-07-18 21:06:06.806,0.0,8pzzg0NREq,com.sec.android.app.shealth,bb16bec1-3a12-4c35-a758-ce219df4d9f0,1719360000000,
,,119827d1-833e-424e-b715-510fdf5b6e3e.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:02.844,2024-07-18 21:06:06.995,0.0,8pzzg0NREq,com.sec.android.app.shealth,119827d1-833e-424e-b715-510fdf5b6e3e,1719273600000,
,,a8664458-2b75-4dc5-b5e5-e90eb392ab66.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-21 00:20:02.770,2024-07-18 21:06:07.174,0.0,8pzzg0NREq,com.sec.android.app.shealth,a8664458-2b75-4dc5-b5e5-e90eb392ab66,1719187200000,
,,8f6a5d6e-0991-4ffd-9084-5566dd4712e7.extra_data.json,,0.0,62670070,0.0,0,1245.2437,62670070,2024-07-20 12:47:03.222,2024-07-18 21:06:07.354,0.0,8pzzg0NREq,com.sec.android.app.shealth,8f6a5d6e-0991-4ffd-9084-5566dd4712e7,1719100800000,
,,cb25e5dd-2059-4b8b-a305-3efd0cb24fa0.extra_data.json,,0.0,62670070,0.0,0,1638.7489,62670070,2024-07-18 21:06:07.591,2024-07-18 21:06:07.520,0.0,8pzzg0NREq,com.sec.android.app.shealth,cb25e5dd-2059-4b8b-a305-3efd0cb24fa0,1719014400000,
,,d110f8e2-82d1-431d-82c8-bc845e158782.extra_data.json,,320.84003,62670070,0.0,11941349,1073.1384,62701610,2024-07-29 23:51:46.656,2024-07-19 21:00:00.680,450.52118,8pzzg0NREq,com.sec.android.app.shealth,d110f8e2-82d1-431d-82c8-bc845e158782,1721433600000,
,,99a3c31a-23b7-4d6e-a72d-909c6c9e4cf4.extra_data.json,,296.08002,62670070,0.0,8148828,1127.7983,62701610,2024-07-29 23:51:46.666,2024-07-20 21:00:01.615,303.67618,8pzzg0NREq,com.sec.android.app.shealth,99a3c31a-23b7-4d6e-a72d-909c6c9e4cf4,1721520000000,
,,010d7e9a-bd40-4ebc-bf07-64f38dcd27b3.extra_data.json,,620.52,62670070,0.0,19833065,959.3988,62701610,2024-07-29 23:51:46.676,2024-07-21 21:00:00.507,740.518,8pzzg0NREq,com.sec.android.app.shealth,010d7e9a-bd40-4ebc-bf07-64f38dcd27b3,1721606400000,
,,404572cc-1cdb-4f6a-8d37-bede46286f04.extra_data.json,,247.85999,62670070,0.0,8299503,1125.6267,62701610,2024-07-29 23:51:46.685,2024-07-22 21:00:03.410,306.9015,8pzzg0NREq,com.sec.android.app.shealth,404572cc-1cdb-4f6a-8d37-bede46286f04,1721692800000,
,,5eedc302-76e4-4661-a002-804b24f34dd6.extra_data.json,,120.34,62670070,0.0,3839565,1189.9058,62701610,2024-07-29 23:51:46.696,2024-07-23 21:00:00.726,139.66032,8pzzg0NREq,com.sec.android.app.shealth,5eedc302-76e4-4661-a002-804b24f34dd6,1721779200000,
,,4a9dff3c-24da-4cf1-8519-f6d743b6149b.extra_data.json,,197.18,62670070,0.0,7230176,1141.0385,62701610,2024-07-29 23:51:46.707,2024-07-24 21:16:40.206,265.36768,8pzzg0NREq,com.sec.android.app.shealth,4a9dff3c-24da-4cf1-8519-f6d743b6149b,1721865600000,
,,cac6bb28-a497-4d56-8792-ba200464c956.extra_data.json,,78.97,62670070,0.0,2709709,1206.1898,62701610,2024-07-29 23:51:46.719,2024-07-25 21:44:14.336,98.87667,8pzzg0NREq,com.sec.android.app.shealth,cac6bb28-a497-4d56-8792-ba200464c956,1721952000000,
,,2f1353ac-2173-4867-a473-4f3c67b9c879.extra_data.json,,170.19,62670070,0.0,4976799,1173.5154,62701610,2024-07-29 23:51:46.729,2024-07-26 21:00:00.831,189.49017,8pzzg0NREq,com.sec.android.app.shealth,2f1353ac-2173-4867-a473-4f3c67b9c879,1722038400000,
,,fd313832-ac2a-4e73-a0b9-7ca24e032825.extra_data.json,,153.41,62670070,0.0,5408971,1167.2867,62701610,2024-07-29 23:51:46.740,2024-07-27 21:01:31.365,197.32,8pzzg0NREq,com.sec.android.app.shealth,fd313832-ac2a-4e73-a0b9-7ca24e032825,1722124800000,
,,2a6ad473-cb20-46f1-bfc6-60528a2b6341.extra_data.json,,53.88,62670070,0.0,2993145,1202.1049,62701610,2024-08-25 20:26:58.960,2024-07-28 21:00:00.760,106.78366,8pzzg0NREq,com.sec.android.app.shealth,2a6ad473-cb20-46f1-bfc6-60528a2b6341,1722211200000,
,,4104b2bd-6f19-47fc-a965-046db38dcead.extra_data.json,,119.92999,62670070,0.0,4202239,1184.6787,62701610,2024-08-25 20:26:59.050,2024-07-29 21:00:00.604,156.50598,8pzzg0NREq,com.sec.android.app.shealth,4104b2bd-6f19-47fc-a965-046db38dcead,1722297600000,
,,e26d6367-3ff1-48e9-8cf8-99924664baae.extra_data.json,,137.04999,62701610,0.0,5263535,1169.3827,62701610,2024-08-27 16:32:09.824,2024-07-30 21:00:01.192,195.28448,8pzzg0NREq,com.sec.android.app.shealth,e26d6367-3ff1-48e9-8cf8-99924664baae,1722384000000,
,,88710fa7-b71a-4921-92ba-cd599944dc73.extra_data.json,,131.37,62701610,0.0,4807120,1175.9608,62701610,2024-08-27 16:32:09.850,2024-07-31 21:00:01.861,178.93266,8pzzg0NREq,com.sec.android.app.shealth,88710fa7-b71a-4921-92ba-cd599944dc73,1722470400000,
,,bf23150a-c2bf-4d8b-93bd-6b4a9a3022d3.extra_data.json,,144.05,62701610,0.0,5326648,1168.4731,62701610,2024-08-27 16:32:09.876,2024-08-01 21:00:01.041,198.953,8pzzg0NREq,com.sec.android.app.shealth,bf23150a-c2bf-4d8b-93bd-6b4a9a3022d3,1722556800000,
,,f41ea3c1-e638-4ce2-b15a-ea90080c2556.extra_data.json,,21.61,62701610,0.0,3212510,1198.9432,62701610,2024-08-27 16:32:09.895,2024-08-02 21:00:00.884,117.18933,8pzzg0NREq,com.sec.android.app.shealth,f41ea3c1-e638-4ce2-b15a-ea90080c2556,1722643200000,
,,5a7e2a89-e6a3-4979-90b5-060b675d6a77.extra_data.json,,38.11,62701610,0.0,2901914,1203.4197,62701610,2024-08-27 16:32:09.920,2024-08-03 21:00:01.522,106.0425,8pzzg0NREq,com.sec.android.app.shealth,5a7e2a89-e6a3-4979-90b5-060b675d6a77,1722729600000,
,,15e193ba-5c8b-479f-9bf3-35fc2ef4bcab.extra_data.json,,300.04,62701610,0.0,11391137,1081.0685,62701610,2024-08-27 16:32:09.946,2024-08-04 21:00:02.366,414.97467,8pzzg0NREq,com.sec.android.app.shealth,15e193ba-5c8b-479f-9bf3-35fc2ef4bcab,1722816000000,
,,c6144d8c-566f-4111-a0d6-47c7f37271f4.extra_data.json,,166.2,62701610,0.0,5779701,1161.9435,62701610,2024-08-27 16:32:09.965,2024-08-05 21:00:01.967,209.705,8pzzg0NREq,com.sec.android.app.shealth,c6144d8c-566f-4111-a0d6-47c7f37271f4,1722902400000,
,,454267b0-d8e2-4bdc-ba3b-4ce3f00c2b06.extra_data.json,,83.31,62701610,0.0,2706303,1206.2389,62701610,2024-08-27 16:32:09.982,2024-08-06 21:00:02.154,102.461,8pzzg0NREq,com.sec.android.app.shealth,454267b0-d8e2-4bdc-ba3b-4ce3f00c2b06,1722988800000,
,,46ec912f-e435-4b87-ac6d-74bfdc86f76a.extra_data.json,,70.91,62701610,0.0,2329441,1211.6705,62701610,2024-08-27 16:32:09.998,2024-08-07 21:00:01.297,85.69034,8pzzg0NREq,com.sec.android.app.shealth,46ec912f-e435-4b87-ac6d-74bfdc86f76a,1723075200000,
,,0a37e422-fbfd-4c7e-ab62-d8075feb91c3.extra_data.json,,166.47,62701610,0.0,5651816,1163.7866,62701610,2024-08-27 16:32:10.017,2024-08-08 21:00:07.960,215.012,8pzzg0NREq,com.sec.android.app.shealth,0a37e422-fbfd-4c7e-ab62-d8075feb91c3,1723161600000,
,,a598e0ac-d1c2-44f1-816d-de01e33c76d6.extra_data.json,,0.0,62701610,0.0,1793023,1219.4016,62701610,2024-08-27 16:32:10.037,2024-08-09 21:29:50.434,65.15999,8pzzg0NREq,com.sec.android.app.shealth,a598e0ac-d1c2-44f1-816d-de01e33c76d6,1723248000000,
,,458cc994-2707-4194-9b18-201c8e5b4c1e.extra_data.json,,127.14,62701610,0.0,3968778,1188.0435,62701610,2024-09-07 15:00:00.197,2024-08-10 21:00:03.551,147.99983,8pzzg0NREq,com.sec.android.app.shealth,458cc994-2707-4194-9b18-201c8e5b4c1e,1723334400000,
,,7fb58130-83a2-4dc9-9999-a821954b5813.extra_data.json,,24.24,62701610,0.0,2749718,1205.6132,62701610,2024-09-07 15:00:00.226,2024-08-11 21:00:01.801,100.37565,8pzzg0NREq,com.sec.android.app.shealth,7fb58130-83a2-4dc9-9999-a821954b5813,1723420800000,
,,19ab8fdf-f0a5-4463-80dd-3e72d1b4c503.extra_data.json,,137.57,62701610,0.0,6154618,1156.54,62701610,2024-09-09 18:31:21.405,2024-08-12 21:00:01.818,232.01102,8pzzg0NREq,com.sec.android.app.shealth,19ab8fdf-f0a5-4463-80dd-3e72d1b4c503,1723507200000,
,,dd0bc55d-16d9-4b63-98ab-2d3cb5c2d8bf.extra_data.json,,0.0,62701610,0.0,1697642,1220.7764,62701610,2024-09-10 10:46:36.614,2024-08-13 21:00:01.727,61.88,8pzzg0NREq,com.sec.android.app.shealth,dd0bc55d-16d9-4b63-98ab-2d3cb5c2d8bf,1723593600000,
,,e933297b-d9a9-4faf-bd02-4164d3ee86eb.extra_data.json,,25.39,62701610,0.0,1622932,1221.8531,62701610,2024-09-10 10:46:36.643,2024-08-14 21:00:01.985,59.313995,8pzzg0NREq,com.sec.android.app.shealth,e933297b-d9a9-4faf-bd02-4164d3ee86eb,1723680000000,
,,e1caa723-cf65-4cd9-b077-2ed7edce2b2c.extra_data.json,,130.42,62701610,0.0,4768337,1176.5198,62701610,2024-09-10 10:46:36.660,2024-08-15 21:00:03.191,178.56999,8pzzg0NREq,com.sec.android.app.shealth,e1caa723-cf65-4cd9-b077-2ed7edce2b2c,1723766400000,
,,1bb615b8-001e-404f-bf67-9ec070d862fc.extra_data.json,,88.86,62701610,0.0,2502748,1209.1726,62701610,2024-09-10 10:46:36.682,2024-08-16 21:00:02.513,94.090004,8pzzg0NREq,com.sec.android.app.shealth,1bb615b8-001e-404f-bf67-9ec070d862fc,1723852800000,
,,9df2d9c5-5571-4bab-83c6-e9a6b54abf1e.extra_data.json,,0.0,62701610,0.0,977402,1231.1569,62701610,2024-09-10 10:46:36.698,2024-08-17 21:00:03.076,38.13999,8pzzg0NREq,com.sec.android.app.shealth,9df2d9c5-5571-4bab-83c6-e9a6b54abf1e,1723939200000,
,,16e5ba5a-6a9c-494c-b003-5d417d4e80dc.extra_data.json,,133.42,62701610,0.0,4207202,1184.6072,62701610,2024-09-10 10:46:36.732,2024-08-18 21:00:01.898,155.96233,8pzzg0NREq,com.sec.android.app.shealth,16e5ba5a-6a9c-494c-b003-5d417d4e80dc,1724025600000,
,,94bfed65-4d5f-4ee5-b103-c48f566b3f46.extra_data.json,,75.0,62701610,0.0,6087383,1157.509,62701610,2024-09-10 10:46:36.764,2024-08-19 21:00:02.067,217.22496,8pzzg0NREq,com.sec.android.app.shealth,94bfed65-4d5f-4ee5-b103-c48f566b3f46,1724112000000,
,,5907ef57-7668-4929-b0c7-3e8c38f2d656.extra_data.json,,0.0,62701610,0.0,1015481,1230.608,62701610,2024-09-10 10:46:36.784,2024-08-20 21:00:02.384,37.309998,8pzzg0NREq,com.sec.android.app.shealth,5907ef57-7668-4929-b0c7-3e8c38f2d656,1724198400000,
,,b928f28f-6707-426f-bd6b-21443c8e37ca.extra_data.json,,0.0,62701610,0.0,1158159,1224.2795,62701610,2024-09-18 20:34:06.723,2024-08-21 21:00:01.478,43.489998,8pzzg0NREq,com.sec.android.app.shealth,b928f28f-6707-426f-bd6b-21443c8e37ca,1724284800000,
,,f0b3fde5-9a96-457e-89b9-538786003c2e.extra_data.json,,0.0,62701610,0.0,422878,1234.84,62701610,2024-09-18 20:34:06.837,2024-08-22 21:00:01.931,13.280001,8pzzg0NREq,com.sec.android.app.shealth,f0b3fde5-9a96-457e-89b9-538786003c2e,1724371200000,
,,e422fc4b-b417-4cf9-8fbe-bf4467277955.extra_data.json,,0.0,62701610,0.0,991439,1226.6741,62701610,2024-09-18 20:34:06.938,2024-08-23 21:00:02.123,37.189995,8pzzg0NREq,com.sec.android.app.shealth,e422fc4b-b417-4cf9-8fbe-bf4467277955,1724457600000,
,,f698140e-db1f-4413-b7f8-b1d9a0d83884.extra_data.json,,0.0,62701610,0.0,317091,1236.3594,62701610,2024-09-18 20:34:07.040,2024-08-24 21:50:18.326,10.239999,8pzzg0NREq,com.sec.android.app.shealth,f698140e-db1f-4413-b7f8-b1d9a0d83884,1724544000000,
,,e1e9e6a8-71a1-4d3e-b68c-f9d23d09bbe8.extra_data.json,,0.0,62701610,0.0,926133,1227.612,62701610,2024-09-18 20:34:07.101,2024-08-25 21:00:01.384,34.14,8pzzg0NREq,com.sec.android.app.shealth,e1e9e6a8-71a1-4d3e-b68c-f9d23d09bbe8,1724630400000,
,,1b103f7d-cb5b-48e7-aa5a-31e3accdc5f1.extra_data.json,,172.78,62701610,0.0,6285969,1130.9111,62701610,2024-09-18 20:34:07.142,2024-08-26 21:00:00.923,240.724,8pzzg0NREq,com.sec.android.app.shealth,1b103f7d-cb5b-48e7-aa5a-31e3accdc5f1,1724716800000,
,,6261de80-4b23-455c-9495-1fc062523afd.extra_data.json,,0.0,62701610,0.0,331499,1214.9661,62701610,2024-09-18 20:34:07.210,2024-08-27 21:00:01.651,10.1900015,8pzzg0NREq,com.sec.android.app.shealth,6261de80-4b23-455c-9495-1fc062523afd,1724803200000,
,,e3e3436a-e8cb-41e6-8c4d-0a0668b495fb.extra_data.json,,0.0,62701610,0.0,1035580,1203.1997,62701610,2024-09-18 20:34:07.238,2024-08-28 21:00:16.859,35.68,8pzzg0NREq,com.sec.android.app.shealth,e3e3436a-e8cb-41e6-8c4d-0a0668b495fb,1724889600000,
,,b9e73741-53ab-4584-b7d5-8e1fbf3a77b5.extra_data.json,,0.0,62701610,0.0,1068114,1202.7412,62701610,2024-09-18 20:34:07.301,2024-08-29 21:27:49.061,40.379993,8pzzg0NREq,com.sec.android.app.shealth,b9e73741-53ab-4584-b7d5-8e1fbf3a77b5,1724976000000,
,,93009a1c-edd2-493b-9e26-2b8cf5408c34.extra_data.json,,61.589996,62701610,0.0,2009067,1189.4786,62701610,2024-09-18 20:34:07.341,2024-08-30 21:00:01.963,70.25133,8pzzg0NREq,com.sec.android.app.shealth,93009a1c-edd2-493b-9e26-2b8cf5408c34,1725062400000,
,,a8947a0d-17d1-4a5b-a405-116cef370aae.extra_data.json,,24.41,62701610,0.0,2455239,1183.1898,62701610,2024-09-18 20:34:07.399,2024-08-31 21:00:01.345,89.289,8pzzg0NREq,com.sec.android.app.shealth,a8947a0d-17d1-4a5b-a405-116cef370aae,1725148800000,
,,92f0d8f3-e993-4d89-a8e3-5593529680fa.extra_data.json,,48.35,62701610,0.0,2614013,1179.1586,62701610,2024-09-18 20:34:07.532,2024-09-01 21:00:02.316,96.3175,8pzzg0NREq,com.sec.android.app.shealth,92f0d8f3-e993-4d89-a8e3-5593529680fa,1725235200000,
,,5e7e78ca-1f1f-4c6a-a990-0fe2c5792fe7.extra_data.json,,152.02,62701610,0.0,10313807,1070.7959,62720090,2024-09-30 17:54:41.827,2024-09-02 21:00:00.875,397.45044,8pzzg0NREq,com.sec.android.app.shealth,5e7e78ca-1f1f-4c6a-a990-0fe2c5792fe7,1725321600000,
,,c82d5854-33bd-4a2d-9a63-31e849465329.extra_data.json,,164.81,62701610,0.0,6168627,1123.9808,62720090,2024-09-30 17:54:41.861,2024-09-03 21:00:02.422,239.27399,8pzzg0NREq,com.sec.android.app.shealth,c82d5854-33bd-4a2d-9a63-31e849465329,1725408000000,
,,7a59b27c-a94b-4d2f-8c5b-1556ffe6529f.extra_data.json,,194.26001,62701610,0.0,7743401,1101.9194,62720090,2024-09-30 17:54:41.942,2024-09-04 21:00:04.289,299.36,8pzzg0NREq,com.sec.android.app.shealth,7a59b27c-a94b-4d2f-8c5b-1556ffe6529f,1725494400000,
,,2b5c039e-e638-4f76-ab2b-2394ba906f8c.extra_data.json,,136.15,62701610,0.0,6069645,1125.3674,62720090,2024-09-30 17:54:42.363,2024-09-05 21:00:01.972,225.11365,8pzzg0NREq,com.sec.android.app.shealth,2b5c039e-e638-4f76-ab2b-2394ba906f8c,1725580800000,
,,dc55f6d5-184c-43cf-af6c-0d0344841a81.extra_data.json,,61.59,62701610,0.0,2866080,1170.247,62720090,2024-09-30 17:54:42.509,2024-09-06 21:00:03.243,112.01216,8pzzg0NREq,com.sec.android.app.shealth,dc55f6d5-184c-43cf-af6c-0d0344841a81,1725667200000,
,,3026cb9f-c326-4da4-8775-8fc0283b2267.extra_data.json,,273.96,62701610,0.0,13213929,1025.2814,62720090,2024-09-30 17:54:42.556,2024-09-07 21:00:02.929,459.12897,8pzzg0NREq,com.sec.android.app.shealth,3026cb9f-c326-4da4-8775-8fc0283b2267,1725753600000,
200,,65df595c-bc12-4a76-82db-2737ea4246c7.extra_data.json,,177.28,62701610,0.0,5880078,1128.0231,62720090,2024-09-30 17:54:42.598,2024-09-08 21:00:01.874,222.94734,8pzzg0NREq,com.sec.android.app.shealth,65df595c-bc12-4a76-82db-2737ea4246c7,1725840000000,
200,,5ac58245-c42c-4330-87e8-cfa9c66573c6.extra_data.json,,161.01,62701610,0.0,7493306,1105.4231,62720090,2024-10-07 17:04:05.504,2024-09-09 21:00:02.132,275.49966,8pzzg0NREq,com.sec.android.app.shealth,5ac58245-c42c-4330-87e8-cfa9c66573c6,1725926400000,
200,,d6611e0e-b7e3-4b75-8cc7-c00c322f2521.extra_data.json,,130.47,62701610,0.0,6604318,1117.8771,62720090,2024-10-07 17:04:05.545,2024-09-10 21:00:02.732,252.38248,8pzzg0NREq,com.sec.android.app.shealth,d6611e0e-b7e3-4b75-8cc7-c00c322f2521,1726012800000,
200,,3426acfd-b72a-4531-9921-81dbe16b2964.extra_data.json,,182.27,62701610,0.0,6510572,1119.1903,62720090,2024-10-07 17:04:05.568,2024-09-11 21:00:03.558,234.52733,8pzzg0NREq,com.sec.android.app.shealth,3426acfd-b72a-4531-9921-81dbe16b2964,1726099200000,
200,,36336cbe-feea-401c-8013-b519f0579c6f.extra_data.json,,123.8,62701610,0.0,5854677,1128.3789,62720090,2024-10-07 17:04:05.633,2024-09-12 21:00:01.889,219.66568,8pzzg0NREq,com.sec.android.app.shealth,36336cbe-feea-401c-8013-b519f0579c6f,1726185600000,
200,,b4c12448-42bf-4e91-8ee3-b97f68d51820.extra_data.json,,118.32,62701610,0.0,5607636,1131.8398,62720090,2024-10-11 00:32:37.141,2024-09-13 21:00:01.438,209.49399,8pzzg0NREq,com.sec.android.app.shealth,b4c12448-42bf-4e91-8ee3-b97f68d51820,1726272000000,
200,,0abcc97e-441a-4ef3-a699-b91c3ca2fb46.extra_data.json,,0.0,62701610,0.0,1648284,1187.3073,62720090,2024-10-11 00:32:37.257,2024-09-14 21:00:01.857,60.739998,8pzzg0NREq,com.sec.android.app.shealth,0abcc97e-441a-4ef3-a699-b91c3ca2fb46,1726358400000,
